:START_ID,:END_ID,relation,concepts,synsets,:TYPE
Disable splunk自動version check,C,is participated by,[],[],Relation
Disable splunk自動version check,Splunk,is participated by,[],[],Relation
資產新增報廢/營運中欄位,C,is participated by,[],[],Relation
資產新增報廢/營運中欄位,host-name,is participated by,[],[],Relation
SH FISAC API input (未使用)關閉,C,is participated by,[],[],Relation
SH FISAC API input (未使用)關閉,FISAC,is participated by,[],[],Relation
C人員,E客戶,processed,[],[],Relation
C人員,2025/11/14 09:00,conducted on,[],[],Relation
C人員,2025/11/14 15:33,ended at,[],[],Relation
E客戶,FISAC API input,contains,[],[],Relation
C人員,11/18,planned to visit on,[],[],Relation
C人員,底層,requested assistance for,[],[],Relation
Splunk,自動version check,will be disabled from performing,[],[],Relation
CEF outputs套件,換行字元,will be adjusted to replace,[],[],Relation
CEF outputs套件,格式,will have a space added at the end,[],[],Relation
IIS LOG拋送,目的,will be adjusted for its destination,[],[],Relation
C人員,ES,will upgrade version of,[],[],Relation
C人員,Splunk,will update version of,[],[],Relation
資產新增,報廢/營運中欄位,will add fields for,[],[],Relation
C人員,imsdb02UF,will close old settings in,[],[],Relation
FISAC API input,input,is unused and will be closed,[],[],Relation
處理工程師為 C人員 進行時間為 2025/11/14 09:00 至 2025/11/14 15:33。,今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層,before,[],[],Relation
E客戶駐點工作事項 - 20251114,E客戶維護紀錄。,after,[],[],Relation
今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層,待完成工作項目：,before,[],[],Relation
Finding會因為threat object重複顯示，需進行ES版本升級,FInding會重複顯示,because,[],[],Relation
Splunk版本升級,關閉imsdb02UF中舊的殘留input設定,before,[],[],Relation
An maintenance record about customer E.,E客戶,is participated by,[],[],Relation
Engineer C handled the maintenance.,C人員,is participated by,[],[],Relation
Engineer C handled the maintenance.,E客戶,is participated by,[],[],Relation
E客戶 had a on-site work item-20251114.,E客戶,is participated by,[],[],Relation
Requesting assistance in applying for the bottom layer and disable automatic version check of splunk.,splunk,is participated by,[],[],Relation
Adjust IIS LOG forwarding destination,IISLOG,is participated by,[],[],Relation
"Finding will display duplicate threat objects, need to upgrade ES version",THREAT OBJECT,is participated by,[],[],Relation
"Finding will display duplicate threat objects, need to upgrade ES version",ES,is participated by,[],[],Relation
Upgrade Splunk version.,splunk,is participated by,[],[],Relation
Close old residual input settings in imsdb02UF,imsdb02UF,is participated by,[],[],Relation
Turn off SH FISAC API input (not used).,SH FISAC API,is participated by,[],[],Relation
C人員,維護紀錄,conducted,[],[],Relation
C人員,E客戶,handled,[],[],Relation
處理工程師為 C人員進行時間為 2025/11/17 09:00 至 2025/11/17 17:00.,狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下，,at the same time,[],[],Relation
處理工程師為 C人員進行時間為 2025/11/17 09:00 至 2025/11/17 17:00.,待完成工作項目：,before,[],[],Relation
Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃,狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下，,because,[],[],Relation
Splunk升版，從9.3.3升版至9.3.8,再麻煩您申請弱點復掃,at the same time,[],[],Relation
C人員 handle the maintenance of E客戶.,E客戶,is participated by,[],[],Relation
C人員 handle the maintenance of E客戶.,C人員,is participated by,[],[],Relation
E客戶 requires Splunk upgrade from version 9.3.3 to 9.3.8 and a vulnerability scan request.,Splunk,is participated by,[],[],Relation
E客戶 requires Splunk upgrade from version 9.3.3 to 9.3.8 and a vulnerability scan request.,E客戶,is participated by,[],[],Relation
Fix FISAC API Input error when there is no data.,FISAC API Input,is participated by,[],[],Relation
Fix FISAC API Input error when there is no data.,Error,is participated by,[],[],Relation
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.",Finding,is participated by,[],[],Relation
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.",threat object,is participated by,[],[],Relation
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.",ES,is participated by,[],[],Relation
Close the old residual input settings in imsdb02UF,imsdb02UF,is participated by,[],[],Relation
Disable unused system schedules in dashboard studio,dashboard,is participated by,[],[],Relation
Disable unused system schedules in dashboard studio,studio,is participated by,[],[],Relation
C人員,H客戶,handled,[],[],Relation
Splunk平台維護案(06-11月),Splunk版本升級,involves,[],[],Relation
C人員,Splunk版本升級,conducted,[],[],Relation
Splunk,9.2.3,upgraded from,[],[],Relation
Splunk,9.3.8,to,[],[],Relation
C人員,services,validated,[],[],Relation
服務,normal,are,[],[],Relation
Splunk,bugs,contains,[],[],Relation
C人員,expansion of authorization quantity to 5 GB,recommended,[],[],Relation
Splunk,current version 9.3.8,has,[],[],Relation
Splunk,latest version 10.0.2,has,[],[],Relation
處理工程師為 C人員 進行時間為 2025/11/25 09:30 至 2025/11/25 14:00。,這是一筆關於 H客戶 的維護紀錄。,after,[],[],Relation
今日已完成Splunk版本升級， 自9.2.3升版至9.3.8。,自9.2.3升版至9.3.8,at the same time,[],[],Relation
今日已完成Splunk版本升級， 自9.2.3升版至9.3.8。,狀態描述 (Description): Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2)。,because,[],[],Relation
H客戶 is the subject of a maintenance record.,H客戶,is participated by,[],[],Relation
C人員 is handling an event.,C人員,is participated by,[],[],Relation
Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2) is the current maintenance plan.,Splunk平台維護案,is participated by,[],[],Relation
The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.,Splunk,is participated by,[],[],Relation
The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.,9.2.3,is participated by,[],[],Relation
The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.,9.3.8,is participated by,[],[],Relation
"The current versions of Splunk and UF are 9.3.8/2025.11.14, respectively (EOS: 2026.06.24).",Splunk,is participated by,[],[],Relation
"The current versions of Splunk and UF are 9.3.8/2025.11.14, respectively (EOS: 2026.06.24).",UF,is participated by,[],[],Relation
"The latest versions of Splunk and UF are 10.0.2/2025.11.14, respectively (EOS: 2027.07.28).",Splunk,is participated by,[],[],Relation
"The latest versions of Splunk and UF are 10.0.2/2025.11.14, respectively (EOS: 2027.07.28).",UF,is participated by,[],[],Relation
E客戶,維護紀錄,is related to,[],[],Relation
C人員,E客戶,performed maintenance for,[],[],Relation
2025/12/24 09:00 至 2025/12/24 17:00,C人員,spanned the time frame for,[],[],Relation
狀態描述,E客戶駐點工作事項 - 20251124,describes,[],[],Relation
處置動作,Splunk升版完成,describes,[],[],Relation
工程師處理 C人員,狀態描述是 E客戶駐點工作事項 - 20251124,before,[],[],Relation
狀態描述是 E客戶駐點工作事項 - 20251124,工程師處理 C人員,at the same time as,[],[],Relation
E client is maintained.,E client,is participated by,[],[],Relation
C staff works on E client on 2025/12/24 from 09:00 to 17:00.,C staff,is participated by,[],[],Relation
C staff works on E client on 2025/12/24 from 09:00 to 17:00.,E client,is participated by,[],[],Relation
C staff works on E client on 2025/12/24 from 09:00 to 17:00.,2025/12/24,is participated by,[],[],Relation
Splunk is updated for E client on 2025-11-24,Splunk,is participated by,[],[],Relation
Splunk is updated for E client on 2025-11-24,E client,is participated by,[],[],Relation
Splunk is updated for E client on 2025-11-24,2025/11/24,is participated by,[],[],Relation
C人員,處理工程師,is processed by,[],[],Relation
處理工程師,E客戶,handles the maintenance record for,[],[],Relation
E客戶駐點工作事項 - 20251114,Splunk升版完成,includes action for,[],[],Relation
處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。,狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，,after,[],[],Relation
狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，,Splunk升版完成,because,[],[],Relation
狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，,處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。,before,[],[],Relation
Splunk升版完成,處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。,as a result,[],[],Relation
E客戶 has a maintenance record.,E客戶,is participated by,[],[],Relation
C人員 is the processing engineer.,C人員,is participated by,[],[],Relation
E客戶 has an on-site job related to the work on 20251114.,E客戶,is participated by,[],[],Relation
Splunk has been upgraded successfully.,Splunk,is participated by,[],[],Relation
E客戶,維護紀錄,has,[],[],Relation
C人員,E客戶,is processed by,[],[],Relation
處理工程師,C人員,is,[],[],Relation
2025/12/04 08:30,E客戶,start,[],[],Relation
2025/12/04 09:00,E客戶,end,[],[],Relation
處理工程師為 C人員 進行時間為 2025/12/04 08:30,狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),at the same time,[],[],Relation
狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),處理工程師為 C人員 進行時間為 2025/12/04 08:30,because,[],[],Relation
處理工程師為 C人員 進行時間為 2025/12/04 09:00,狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),after,[],[],Relation
授權用量：建議擴充,狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),as a result,[],[],Relation
授權量：150 GB,授權用量：建議擴充,as a result,[],[],Relation
平均授權用量：661.01 GB,授權用量：建議擴充,as a result,[],[],Relation
狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),現行版本近期被掃出弱點,because,[],[],Relation
版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14,狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),because,[],[],Relation
現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14,最新版本：10.0.2 / 2025.11.14,after,[],[],Relation
E客戶's maintenance record is being recorded.,E客戶,is participated by,[],[],Relation
C人員 handled the E客戶 from 2025/12/04 08:30 to 2025/12/04 09:00.,C人員,is participated by,[],[],Relation
C人員 handled the E客戶 from 2025/12/04 08:30 to 2025/12/04 09:00.,E客戶,is participated by,[],[],Relation
E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).,E客戶,is participated by,[],[],Relation
E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).,Splunk 2025 MA,is participated by,[],[],Relation
E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).,DM20250088,is participated by,[],[],Relation
The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.,E客戶,is participated by,[],[],Relation
The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.,Splunk,is participated by,[],[],Relation
The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.,9.3.8,is participated by,[],[],Relation
The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.,10.0.2,is participated by,[],[],Relation
"It is suggested to expand E客戶's authorization quota by 150 GB, as the average usage is 661.01 GB.",E客戶,is participated by,[],[],Relation
E客戶,維護紀錄,has,[],[],Relation
C人員,處理工程師,is,[],[],Relation
C人員,E客戶駐點工作事項 - 20251202,handles,[],[],Relation
修改SASE VPN登入成功報表條件,處置動作,is part of,[],[],Relation
新增告警,SASE登入成功紀錄,involves,[],[],Relation
新增index 與 HEC token for XSOAR,處置動作,is part of,[],[],Relation
This is a maintenance record of customer E.,The engineer handled the C personnel.,before,[],[],Relation
The engineer handled the C personnel.,The event took place from 2025/12/02 09:00 to 2025/12/02 12:00.,at the same time,[],[],Relation
E customer station work items - 20251202,The engineer handled the C personnel.,because,[],[],Relation
A maintenance record about E客戶 is created.,E客戶,is participated by,[],[],Relation
C人員 processes as a handling engineer between 2025/12/02 09:00 and 2025/12/02 12:00,C人員,is participated by,[],[],Relation
C人員 processes as a handling engineer between 2025/12/02 09:00 and 2025/12/02 12:00,E客戶,is participated by,[],[],Relation
E客戶's on-site work items are described.,E客戶,is participated by,[],[],Relation
The condition for SASE VPN login success report is modified.,SASE VPN,is participated by,[],[],Relation
The condition for SASE VPN login success report is modified.,E客戶,is participated by,[],[],Relation
An alert is added to send SASE login records to SOAR.,SASE,is participated by,[],[],Relation
An alert is added to send SASE login records to SOAR.,SOAR,is participated by,[],[],Relation
An alert is added to send SASE login records to SOAR.,E客戶,is participated by,[],[],Relation
Index and HEC token for XSOAR are added,XSOAR,is participated by,[],[],Relation
Index and HEC token for XSOAR are added,HEC,is participated by,[],[],Relation
Index and HEC token for XSOAR are added,SASE,is participated by,[],[],Relation
Index and HEC token for XSOAR are added,E客戶,is participated by,[],[],Relation
處理工程師,C人員,是,[],[],Relation
C人員,維護紀錄,執行,[],[],Relation
E客戶,維護紀錄,關聯於,[],[],Relation
C人員,SASE VPN登入成功報表,工作,[],[],Relation
C人員,mitreattack,新增告警至,[],[],Relation
The maintenance record is about E client.,"The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.",before,[],[],Relation
"The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.","The status description is E client on-site work items - December 4, 2025.",at the same time,[],[],Relation
"The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.",He modified the SASE VPN login success report condition and confirmed it was sent to the SOAR field.,as a result,[],[],Relation
"The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.",He added alerts for different mitreattack.,as a result,[],[],Relation
E客戶 has a maintenance record.,E客戶,is participated by,[],[],Relation
C人員 is the engineer who handled the case.,C人員,is participated by,[],[],Relation
E客戶 has a task named E客戶駐點工作事項 - 20251204 on the described day of maintenance.,E客戶,is participated by,[],[],Relation
The task for today involves modifying the SASE VPN login success report criteria and confirming it to SOAR field.,SASE VPN,is participated by,[],[],Relation
The task for today involves modifying the SASE VPN login success report criteria and confirming it to SOAR field.,SOAR,is participated by,[],[],Relation
New alerts are added for different mitreattacks during the described day of maintenance,mitreattack,is participated by,[],[],Relation
C人員,E客戶,processed,[],[],Relation
2025/12/09 13:30,C人員 processed E客戶,started,[],[],Relation
2025/12/09 17:30,C人員 processed E客戶,ended,[],[],Relation
C人員,forcepoint endpoint dlp資料收容 Tcpdump,added,[],[],Relation
checkpoint logclm UF,delay,had,[],[],Relation
C人員,checkpoint logclm UF output limit,adjust,[],[],Relation
C人員,maintenance report check,reopened,[],[],Relation
C人員,datamodel dnsAMD settings,adjusted,[],[],Relation
C人員,"alerts for DNS, Traffic, Authentication Datamodel",added,[],[],Relation
C人員,DNS Datamodel src欄位異常,fixed,[],[],Relation
The maintenance record is about E customer.,The handling engineer processed the C personnel from 2025/12/09 13:30 to 2025/12/09 17:30.,before,[],[],Relation
The status description is regarding E customer's on-site work items - 20251209.,The handling engineer processed the C personnel from 2025/12/09 13:30 to 2025/12/09 17:30.,at the same time,[],[],Relation
"They found that TCP dump has not seen any packets, and it is waiting for actual delivery.",The forcepoint endpoint dlp data container was added.,because,[],[],Relation
The Check Point logclm UF log limit was confirmed.,It was discovered that the CheckPoint data container had approximately 40 minutes of delay.,after,[],[],Relation
"They found that the maintenance report for this check has not been turned on, and it has been restarted again.",The limit of all logclm UF was adjusted to 20480 KB/S,at the same time,[],[],Relation
The DNSS AMD data model was adjusted and new alarms were added.,They found that it had poor warning coverage and could not clearly see different types of attacks.,because,[],[],Relation
C人員 進行時間為 2025/12/09 13:30 至 2025/12/09 17:30。,C人員,is participated by,[],[],Relation
新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認,C人員,is participated by,[],[],Relation
新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認,forcepoint endpoint dlp,is participated by,[],[],Relation
確認checkpoint logclm uf log limit 今日發現checkpoint資料收容有約40min延遲,C人员,is participated by,[],[],Relation
確認checkpoint logclm uf log limit 今日發現checkpoint資料收容有約40min延遲,checkpoint logclm uf,is participated by,[],[],Relation
已將全數logclm UF調整上限為 20480 KB/S,C人員,is participated by,[],[],Relation
已將全數logclm UF調整上限為 20480 KB/S,logclm UF,is participated by,[],[],Relation
同時發現該維護報告該檢查並未開啟，已重新開啟.,C人員,is participated by,[],[],Relation
同時發現該維護報告該檢查並未開啟，已重新開啟.,維護報告,is participated by,[],[],Relation
調整datamodel dnsAMD 與新增告警,C人員,is participated by,[],[],Relation
調整datamodel dnsAMD 與新增告警,datamodel dnsAMD,is participated by,[],[],Relation
開始針對ES預設的告警進行新增，目前優先針對DNS 、 Traffic、Auentication Datamodel進行告警新增.,C人員,is participated by,[],[],Relation
開始針對ES預設的告警進行新增，目前優先針對DNS 、 Traffic、Auentication Datamodel進行告警新增.,ES,is participated by,[],[],Relation
開始針對ES預設的告警進行新增，目前優先針對DNS 、 Traffic、Auentication Datamodel進行告警新增.,DNS,is participated by,[],[],Relation
開始針對ES預設的告警進行新增，目前優先針對DNS 、 Traffic、Auentication Datamodel進行告警新增.,"Traffic, Auentication Datamodel",is participated by,[],[],Relation
今日發現DNS Datamodel src欄位異常，已完成修復,C人員,is participated by,[],[],Relation
今日發現DNS Datamodel src欄位異常，已完成修復,DNS Datamodel,is participated by,[],[],Relation
新增ES告警監測”是否有內部IP嘗試連線於dynamic domain(IP浮動)”.,C人员,is participated by,[],[],Relation
新增ES告警監測”是否有內部IP嘗試連線於dynamic domain(IP浮動)”.,ES,is participated by,[],[],Relation
新增ES告警監測是否有設備連線至很少見的port”,C人員,is participated by,[],[],Relation
新增ES告警監測是否有設備連線至很少見的port”,ES,is participated by,[],[],Relation
A客戶,維護紀錄,is associated with,[],[],Relation
處理工程師,"A人員, C人員",includes,[],[],Relation
"A人員,C人員",A客戶,performed maintenance for,[],[],Relation
2025/12/16 14:00至2025/12/16 18:40,A客戶,is the timeframe of maintenance for,[],[],Relation
DC_ARP報表語法檢查,"A人員,C人員",is the status description related to,[],[],Relation
今日到場作業項目,產出DC_ARP_table報表,includes,[],[],Relation
DC_ARP_table報表,現有設備清單,is compared with,[],[],Relation
比對結果,缺少設備的原因,includes,[],[],Relation
附件中,需列出的設備名稱,lists,[],[],Relation
DC_ARP_table,橘底標示的設備,shows,[],[],Relation
代辦事項,補產出ARP_table報表給您(排程設定每月執行),includes,[],[],Relation
代辦事項,補跑設備IP往段清單給全科人員,includes,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/12/16 14:00 至 2025/12/16 18:40。",狀態描述 (Description): DC_ARP報表語法檢查,at the same time,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為2025/12/16 14:00 至 2025/12/16 18:40。",狀態描述 (Description): DC_ARP報表語法檢查,at the same time,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為2025/12/16 14:00 至 2025/12/16 18:40。",處置動作 (Action): 今日到場作業項目如下：,at the same time,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比对結果。,"處理工程師為 A人員,C人員 進行時間為2025/12/16 14:00 至 2025/12/16 18:40。",because,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比对，附件為比對結果,後續將進底層查看缺少設備的原因。,at the same time,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果,代辦事項： 補產出ARP_table報表給您(排程設定每月執行）,before,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果,附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示，在請您確認。,as a result,[],[],Relation
A person conducts maintenance for A customer.,A客戶,is participated by,[],[],Relation
A person conducts maintenance for A customer.,A人員,is participated by,[],[],Relation
C人員 participates in the maintenance process.,C人員,is participated by,[],[],Relation
A DC_ARP report is created and compared with the existing equipment list.,DC_ARP報表,is participated by,[],[],Relation
A DC_ARP report is created and compared with the existing equipment list.,DC_ARP_table報表,is participated by,[],[],Relation
The entity that needs to check the missing equipment causes.,You,is participated by,[],[],Relation
ARP_table reports will be generated monthly.,ARP_table報表,is participated by,[],[],Relation
ARP_table reports will be generated monthly.,全科人員,is participated by,[],[],Relation
E客戶,維護紀錄,受到,[],[],Relation
處理工程師,C人員,為,[],[],Relation
處理工程師,時間,進行,[],[],Relation
狀態描述,工作事項,包括,[],[],Relation
E客戶駐點工作事項 - 20251218,處置動作,涉及,[],[],Relation
ES升版,自8.0.3升版至8.2.3,包括,[],[],Relation
資產上傳APP程式調整,硬體狀態欄位,涉及,[],[],Relation
確認內對內告警 urgency = critical原因,severity,涉及,[],[],Relation
Indexer設定防串改,enableDataIntegrityControl=true,涉及,[],[],Relation
The maintenance record is for E customer.,The processing engineer handled the C staff.,before,[],[],Relation
The processing engineer handled the C staff.,The maintenance time was from 2025/12/18 09:00 to 2025/12/18 17:30.,after,[],[],Relation
The processing engineer handled the C staff.,"There was a maintenance record for E client on-site work items from December 18, 2025.",because,[],[],Relation
"There was a maintenance record for E client on-site work items from December 18, 2025.",The processing engineer handled the C staff.,at the same time,[],[],Relation
The processing engineer handled the C staff.,The daily tasks included upgrading ES from 8.0.3 to 8.2.3.,as a result,[],[],Relation
The daily tasks included upgrading ES from 8.0.3 to 8.2.3.,Hardware status field was added to category in the asset upload app adjustment.,as a result,[],[],Relation
The hardware status is 'moved out' or 'scrapped'.,Severity will be set to medium.,because,[],[],Relation
維護紀錄的主體是E客戶,E客戶,is participated by,[],[],Relation
C人員是處理工程師,C人員,is participated by,[],[],Relation
C人員是處理工程師,處理工程師,is participated by,[],[],Relation
處理工程師在2025/12/18 09:00至2025/12/18 17:30進行維護,C人員,is participated by,[],[],Relation
處理工程師在2025/12/18 09:00至2025/12/18 17:30進行維護,處理工程師,is participated by,[],[],Relation
資產上傳APP程式調整,甲,is participated by,[],[],Relation
資產上傳APP程式調整,乙,is participated by,[],[],Relation
確認內對內告警 urgency = critical原因,甲,is participated by,[],[],Relation
E客戶,維護紀錄,has,[],[],Relation
C人員,處理工程師,is,[],[],Relation
C人員,E客戶,handled,[],[],Relation
C人員,2025/12/23 09:00至2025/12/23 18:00,worked for,[],[],Relation
E客戶,駐點工作事項 - 20251223,has on-site work item,[],[],Relation
C人員,Websebse log異常截斷,handled item,[],[],Relation
C人員,props.conf,tried to adjust,[],[],Relation
Raw data,換行字元,has,[],[],Relation
C人員,SASE VPN kick session報表建立,created,[],[],Relation
Nix logon success語法,C人員,was confirmed by,[],[],Relation
處理工程師為 C人員 進行時間為 2025/12/23 09:00 至 2025/12/23 18:00。,狀態描述 (Description): E客戶駐點工作事項 - 20251223 處置動作 (Action): 本日工作事項如下,before,[],[],Relation
狀態描述 (Description): E客戶駐點工作事項 - 20251223 處置動作 (Action): 本日工作事項如下,Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷,before,[],[],Relation
Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷,嘗試修改props.conf，調整截斷規則,because,[],[],Relation
Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷,嘗試修改props.conf，調整截斷規則,before,[],[],Relation
Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷,離開前未解決，下次到場時處理,before,[],[],Relation
嘗試修改props.conf，調整截斷規則,離開前未解決，下次到場時處理,before,[],[],Relation
Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷,狀態描述 (Description): E客戶駐點工作事項 - 20251223 處置動作 (Action): 本日工作事項如下,after,[],[],Relation
建立SASE VPN kick session報表建立,Nix logon success語法確認,at the same time,[],[],Relation
C人員處理E客戶的維護紀錄。,C人員,is participated by,[],[],Relation
C人員處理E客戶的維護紀錄。,E客戶,is participated by,[],[],Relation
工程師進行時間為2025/12/23 09:00至2025/12/23 18:00。,C人員,is participated by,[],[],Relation
工程師進行時間為2025/12/23 09:00至2025/12/23 18:00。,E客戶,is participated by,[],[],Relation
E客戶的駐點工作事項。,E客戶,is participated by,[],[],Relation
處理Websebse log異常截斷問題。,C人員,is participated by,[],[],Relation
處理Websebse log異常截斷問題。,Raw data,is participated by,[],[],Relation
嘗試修改props.conf，調整截斷規則。,C人員,is participated by,[],[],Relation
嘗試修改props.conf，調整截斷規則。,props.conf,is participated by,[],[],Relation
建立SASE VPN kick session報表。,C人員,is participated by,[],[],Relation
Nix logon success語法確認。,C人員,is participated by,[],[],Relation
B客戶,維護紀錄,maintains,[],[],Relation
C人員,工程師,serves as,[],[],Relation
C人員,Splunk Indexer queue full - 20251211,handles,[],[],Relation
C人員,現場,visits,[],[],Relation
This is a maintenance record of B customer.,the handling engineer for C staff was from 2025/12/11 09:00 to 2025/12/11 18:00,before,[],[],Relation
the handling engineer for C staff was from 2025/12/11 09:00 to 2025/12/11 18:00.,there is a status description (Description): Splunk Indexer queue full - 20251211,as a result,[],[],Relation
the handling engineer for C staff was from 2025/12/11 09:00 to 2025/12/11 18:00.,there is a status description (Description): Splunk Indexer queue full - 20251211,at the same time,[],[],Relation
"Action: Work item: On-site to confirm the cause of the exception, the cause was not confirmed on the same day.",there is a status description (Description): Splunk Indexer queue full - 20251211,because,[],[],Relation
This is a maintenance record about client B.,client,is participated by,[],[],Relation
This is a maintenance record about client B.,B,is participated by,[],[],Relation
Engineer C handled the maintenance.,C,is participated by,[],[],Relation
Engineer C handled the maintenance.,engineer,is participated by,[],[],Relation
The status description is Splunk Indexer queue full - 20251211.,Splunk Indexer,is participated by,[],[],Relation
維護紀錄,B客戶,關於,[],[],Relation
處理工程師,C人員,為,[],[],Relation
處理工程師,2025/12/12 09:00 至 2025/12/12 18:00,進行時間,[],[],Relation
狀態描述,Splunk Indexer queue full - 20251212,包含錯誤,[],[],Relation
處理工程師,協助韌體更新,執行工作項目,[],[],Relation
This is a maintenance record for client B.,The handling engineer was C staff.,before,[],[],Relation
The handling engineer was C staff.,The processing time was from 2025/12/12 09:00 to 2025/12/12 18:00.,at the same time,[],[],Relation
The processing time was from 2025/12/12 09:00 to 2025/12/12 18:00.,Status description (Description): Splunk Indexer queue full - 20251212.,at the same time,[],[],Relation
Status description (Description): Splunk Indexer queue full - 20251212.,"Task: Assist with firmware update, problem not resolved, continuously looking for workaround.",because,[],[],Relation
A maintenance record for B client was processed.,B,is participated by,[],[],Relation
"Personnel C handled the customer problem from December 12th, 2025 at 9 AM to December 12th, 2025 at 6 PM",C,is participated by,[],[],Relation
"Personnel C handled the customer problem from December 12th, 2025 at 9 AM to December 12th, 2025 at 6 PM",B,is participated by,[],[],Relation
維護紀錄,B客戶,關於,[],[],Relation
處理工程師,C人員,為,[],[],Relation
處理時間,2025/12/15 09:00 至 2025/12/15 18:00,進行,[],[],Relation
狀態描述,工作項目,引發,[],[],Relation
The maintenance record is about B client.,The processing engineer C personnel worked from 2025/12/15 09:00 to 2025/12/15 18:00.,before,[],[],Relation
The processing engineer C personnel worked from 2025/12/15 09:00 to 2025/12/15 18:00.,There was a status description of Splunk Indexer queue full -20251215.,at the same time,[],[],Relation
There was a status description of Splunk Indexer queue full -20251215.,The cause is bucket replication.,because,[],[],Relation
There is a maintenance record about B客戶.,B客戶,is participated by,[],[],Relation
C人員 acts as the processing engineer.,C人員,is participated by,[],[],Relation
C人員 acts as the processing engineer.,處理工程師,is participated by,[],[],Relation
The processing time is from 2025/12/15 09:00 to 2025/12/15 18:00.,2025/12/15 09:00,is participated by,[],[],Relation
The processing time is from 2025/12/15 09:00 to 2025/12/15 18:00.,2025/12/15 18:00,is participated by,[],[],Relation
The Splunk Indexer queue is full on 2025-12-15.,Splunk Indexer queue,is participated by,[],[],Relation
"The cause of the problem is identified as bucket replication, and a workaround is implemented by adjusting RF/SF to 1/1 and sending all data to a single IDX.",bucket replication,is participated by,[],[],Relation
"The cause of the problem is identified as bucket replication, and a workaround is implemented by adjusting RF/SF to 1/1 and sending all data to a single IDX.",RF/SF,is participated by,[],[],Relation
