name:ID,type,concepts,synsets,:LABEL
Splunk2024/09~2025/08的維護報告,entity,[],[],Node
10月維護報告,entity,[],[],Node
B部門indexer索引同步狀態,entity,[],[],Node
KV store 憑證效期,entity,[],[],Node
已設定完成所有主機的新IP,event,[],[],Node
已部屬新套件至各SH上,event,[],[],Node
已檢查各台主機的 NTP服務已啟用,event,[],[],Node
已將過期憑證移除並重新產生新憑證,event,[],[],Node
已將SPLUNK2024/09~2025/08的維護報告寄給C同事,event,[],[],Node
已設定完成，正在等待防火牆開通,event,[],[],Node
新增indexer至IDX cluster節點，目前將觀察index同步狀態,event,[],[],Node
Splunk整體架構IP調整-完成,event,[],[],Node
Splunk套件升級-完成,event,[],[],Node
NTP服務檢查-完成,event,[],[],Node
SPLUNK月報寄送 已將SPLUNK2024/09~2025/08的維護報告寄給C同事,event,[],[],Node
There is a maintenance record for B客戶.,event,[],[],Node
A工程師 and C人員 handled the processing from 2025/11/05 13:30 to 2025/11/05 19:00.,event,[],[],Node
Splunk's overall IPs were tuned,event,[],[],Node
NTP service on each host was checked and enabled.,event,[],[],Node
The status of kvstore was confirmed to be normal.,event,[],[],Node
The SPLUNK maintenance report for September 2024 - August 2025 was sent to C同事.,event,[],[],Node
C同事,entity,[],[],Node
"FIisac information extraction was set up, waiting for firewall approval.",event,[],[],Node
Assigned tasks: Centos OS upgrade (Evaluation in progress),event,[],[],Node
Splunk October Maintenance Report,event,[],[],Node
硬碟空間,entity,[],[],Node
ocp_cdibh,entity,[],[],Node
資料同步,entity,[],[],Node
This is a maintenance record for client B.,event,[],[],Node
The processing engineer was C staff.,event,[],[],Node
The handling time was from 2025/11/07 15:00 to 2025/11/07 17:00.,event,[],[],Node
IDX disk space is full and there are data synchronization issues.,event,[],[],Node
"The task was to re-add IDX01, causing IDX02 and IDX03 to be overloaded due to synchronized data.",event,[],[],Node
"Data deletion of ocp_cdibh was performed, and data synchronization was reattempted.",event,[],[],Node
The backup data synchronization has been completed before leaving.,event,[],[],Node
Data size balancing is still in progress.,event,[],[],Node
A maintenance record about B客戶 was created.,event,[],[],Node
C人員 acted as a processing engineer for this maintenance event,event,[],[],Node
IDX硬碟 had a full disk space and data synchronization problems,event,[],[],Node
IDX硬碟,entity,[],[],Node
The IDX02 and IDX03 disks became overloaded due to synchronization data after the IDX01 was added back.,event,[],[],Node
Data synchronization is continuously in progress with the ocp_cdibh data deleted and backed up before leaving.,event,[],[],Node
2025/11/10 09:30至2025/11/10 12:00,entity,[],[],Node
資料平衡確認與未連接license master解決,entity,[],[],Node
工作事項,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/11/10 09:30 至 2025/11/10 12:00,event,[],[],Node
狀態描述 (Description): 資料平衡確認與未連接license master解決,event,[],[],Node
新增/etc/hosts，並重起服務後，正常連線至LM,event,[],[],Node
確認資料持續進行平衡，且無空間滿載,event,[],[],Node
B客戶 has a maintenance record.,event,[],[],Node
C人員 handled the maintenance for B客戶 on 2025/11/10 from 09:30 to 12:00.,event,[],[],Node
2025/11/04 13:30至2025/11/04 17:30,entity,[],[],Node
E客戶駐點工作事項 - 20251104,entity,[],[],Node
週四到場作業,entity,[],[],Node
使用底層,entity,[],[],Node
CEF outputs套件,entity,[],[],Node
debug log資料蒐集,entity,[],[],Node
Finding,entity,[],[],Node
ES版本升級,entity,[],[],Node
Splunk版本,entity,[],[],Node
Apim1,entity,[],[],Node
imsdb01兩台UF關閉inputs至不存在的index,entity,[],[],Node
SH FISAC API input,entity,[],[],Node
未使用,entity,[],[],Node
The processing engineer handled the C personnel.,event,[],[],Node
The maintenance report was completed.,event,[],[],Node
The RES3SQL19 data holding status was checked,event,[],[],Node
There will be an on-site operation next Thursday.,event,[],[],Node
Please help me apply for the use of the bottom layer this Thursday.,event,[],[],Node
The processing engineer handled the C personnel from 2025/11/04 13:30 to 2025/11/04 17:30.,event,[],[],Node
There is a maintenance record for E Customer.,event,[],[],Node
The RES3SQL19 data holding status was checked.,event,[],[],Node
An on-site operation will be performed next Thursday,event,[],[],Node
E客戶 has a maintenance record.,event,[],[],Node
C人員 is the engineer handling the case.,event,[],[],Node
The maintenance work for E客戶 is scheduled from 2025/11/04 13:30 to 2025/11/04 17:30.,event,[],[],Node
E客戶 has a task on-site for work items dated 20251104,event,[],[],Node
The tasks include completing a maintenance report and confirming the data condition of RES3SQL19.,event,[],[],Node
RES3SQL19,entity,[],[],Node
"There are pending tasks to add debug log data collection for CEF outputs package, upgrade ES version due to threat object duplication display issue, upgrade Splunk version, turn off inputs for Apim1 and imsdb01 to a non-existent index, and close the unused SH FISAC API input.",event,[],[],Node
CEF,entity,[],[],Node
ES,entity,[],[],Node
imsdb01,entity,[],[],Node
2025/10/30 13:30 至 2025/10/30 17:00,entity,[],[],Node
E客戶駐點工作事項 - 20251030,entity,[],[],Node
協助新增寄信套件,entity,[],[],Node
完成寄信測試,entity,[],[],Node
This is a maintenance record for E customer.,event,[],[],Node
The time of the operation was from 2025/10/30 13:30 to 2025/10/30 17:00.,event,[],[],Node
The status description is as follows: E customer on-site work items - 20251030.,event,[],[],Node
The action taken was as follows.,event,[],[],Node
Work contents include 1. Help add mail package and 2. Complete mail testing.,event,[],[],Node
E客戶進行駐點工作,event,[],[],Node
C人員處理維護紀錄,event,[],[],Node
2025/11/11 13:30,entity,[],[],Node
2025/11/11 17:00,entity,[],[],Node
駐點工作事項,entity,[],[],Node
預計本周五(11/14)與下周二(11/18),entity,[],[],Node
申請底層,entity,[],[],Node
關閉Apim1,entity,[],[],Node
imsdb01兩台Uf中舊的殘留input設定,entity,[],[],Node
Checkpoint 資料收容,entity,[],[],Node
asset,entity,[],[],Node
異常,entity,[],[],Node
多個hostname,entity,[],[],Node
報廢/營運中欄位,entity,[],[],Node
待完成工作項目,entity,[],[],Node
CEF outputs套件調整送出格式,entity,[],[],Node
Splunk版本升級,entity,[],[],Node
處理工程師為 C人員進行時間為 2025/11/11 13:30 至 2025/11/11 17:00。,event,[],[],Node
預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層,event,[],[],Node
預計本周五(11/14)與下周二(11/18)到場作業,event,[],[],Node
"請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定",event,[],[],Node
預計本周五(11/14) 與下周二(11/18)到場作業,event,[],[],Node
確認Checkpoint 資料收容,event,[],[],Node
確認asset中異常：有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產,event,[],[],Node
狀態描述 (Description): E客戶駐點工作事項 - 20251111,event,[],[],Node
Finding會因為threat object重複顯示，需進行ES版本升級,event,[],[],Node
Disable splunk自動version check,event,[],[],Node
資產新增報廢/營運中欄位,event,[],[],Node
SH FISAC API input (未使用)關閉,event,[],[],Node
E客戶駐點工作事項 - 20251111 有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產,event,[],[],Node
E,entity,[],[],Node
host-name,entity,[],[],Node
C人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:00,event,[],[],Node
"預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定",event,[],[],Node
2025/11/14 09:00,entity,[],[],Node
2025/11/14 15:33,entity,[],[],Node
FISAC API input,entity,[],[],Node
11/18,entity,[],[],Node
底層,entity,[],[],Node
自動version check,entity,[],[],Node
換行字元,entity,[],[],Node
格式,entity,[],[],Node
IIS LOG拋送,entity,[],[],Node
目的,entity,[],[],Node
資產新增,entity,[],[],Node
imsdb02UF,entity,[],[],Node
input,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/11/14 09:00 至 2025/11/14 15:33。,event,[],[],Node
今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層,event,[],[],Node
E客戶駐點工作事項 - 20251114,event,[],[],Node
E客戶維護紀錄。,event,[],[],Node
待完成工作項目：,event,[],[],Node
FInding會重複顯示,event,[],[],Node
關閉imsdb02UF中舊的殘留input設定,event,[],[],Node
An maintenance record about customer E.,event,[],[],Node
E客戶 had a on-site work item-20251114.,event,[],[],Node
Requesting assistance in applying for the bottom layer and disable automatic version check of splunk.,event,[],[],Node
Adjust IIS LOG forwarding destination,event,[],[],Node
IISLOG,entity,[],[],Node
"Finding will display duplicate threat objects, need to upgrade ES version",event,[],[],Node
THREAT OBJECT,entity,[],[],Node
Upgrade Splunk version.,event,[],[],Node
Close old residual input settings in imsdb02UF,event,[],[],Node
Turn off SH FISAC API input (not used).,event,[],[],Node
SH FISAC API,entity,[],[],Node
處理工程師為 C人員進行時間為 2025/11/17 09:00 至 2025/11/17 17:00.,event,[],[],Node
狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下，,event,[],[],Node
Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃,event,[],[],Node
Splunk升版，從9.3.3升版至9.3.8,event,[],[],Node
再麻煩您申請弱點復掃,event,[],[],Node
C人員 handle the maintenance of E客戶.,event,[],[],Node
E客戶 requires Splunk upgrade from version 9.3.3 to 9.3.8 and a vulnerability scan request.,event,[],[],Node
Fix FISAC API Input error when there is no data.,event,[],[],Node
FISAC API Input,entity,[],[],Node
Error,entity,[],[],Node
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.",event,[],[],Node
threat object,entity,[],[],Node
Close the old residual input settings in imsdb02UF,event,[],[],Node
Disable unused system schedules in dashboard studio,event,[],[],Node
dashboard,entity,[],[],Node
studio,entity,[],[],Node
H客戶,entity,[],[],Node
Splunk平台維護案(06-11月),entity,[],[],Node
9.2.3,entity,[],[],Node
services,entity,[],[],Node
服務,entity,[],[],Node
normal,entity,[],[],Node
bugs,entity,[],[],Node
expansion of authorization quantity to 5 GB,entity,[],[],Node
current version 9.3.8,entity,[],[],Node
latest version 10.0.2,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/11/25 09:30 至 2025/11/25 14:00。,event,[],[],Node
這是一筆關於 H客戶 的維護紀錄。,event,[],[],Node
今日已完成Splunk版本升級， 自9.2.3升版至9.3.8。,event,[],[],Node
自9.2.3升版至9.3.8,event,[],[],Node
狀態描述 (Description): Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2)。,event,[],[],Node
H客戶 is the subject of a maintenance record.,event,[],[],Node
C人員 is handling an event.,event,[],[],Node
Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2) is the current maintenance plan.,event,[],[],Node
Splunk平台維護案,entity,[],[],Node
The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.,event,[],[],Node
"The current versions of Splunk and UF are 9.3.8/2025.11.14, respectively (EOS: 2026.06.24).",event,[],[],Node
"The latest versions of Splunk and UF are 10.0.2/2025.11.14, respectively (EOS: 2027.07.28).",event,[],[],Node
2025/12/24 09:00 至 2025/12/24 17:00,entity,[],[],Node
E客戶駐點工作事項 - 20251124,entity,[],[],Node
Splunk升版完成,entity,[],[],Node
工程師處理 C人員,event,[],[],Node
狀態描述是 E客戶駐點工作事項 - 20251124,event,[],[],Node
E client is maintained.,event,[],[],Node
E client,entity,[],[],Node
C staff works on E client on 2025/12/24 from 09:00 to 17:00.,event,[],[],Node
C staff,entity,[],[],Node
2025/12/24,entity,[],[],Node
Splunk is updated for E client on 2025-11-24,event,[],[],Node
2025/11/24,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。,event,[],[],Node
狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，,event,[],[],Node
C人員 is the processing engineer.,event,[],[],Node
E客戶 has an on-site job related to the work on 20251114.,event,[],[],Node
Splunk has been upgraded successfully.,event,[],[],Node
2025/12/04 08:30,entity,[],[],Node
2025/12/04 09:00,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/12/04 08:30,event,[],[],Node
狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12),event,[],[],Node
處理工程師為 C人員 進行時間為 2025/12/04 09:00,event,[],[],Node
授權用量：建議擴充,event,[],[],Node
授權量：150 GB,event,[],[],Node
平均授權用量：661.01 GB,event,[],[],Node
版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14,event,[],[],Node
現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14,event,[],[],Node
最新版本：10.0.2 / 2025.11.14,event,[],[],Node
E客戶's maintenance record is being recorded.,event,[],[],Node
C人員 handled the E客戶 from 2025/12/04 08:30 to 2025/12/04 09:00.,event,[],[],Node
E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).,event,[],[],Node
Splunk 2025 MA,entity,[],[],Node
DM20250088,entity,[],[],Node
The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.,event,[],[],Node
"It is suggested to expand E客戶's authorization quota by 150 GB, as the average usage is 661.01 GB.",event,[],[],Node
E客戶駐點工作事項 - 20251202,entity,[],[],Node
修改SASE VPN登入成功報表條件,entity,[],[],Node
新增告警,entity,[],[],Node
SASE登入成功紀錄,entity,[],[],Node
新增index 與 HEC token for XSOAR,entity,[],[],Node
This is a maintenance record of customer E.,event,[],[],Node
The engineer handled the C personnel.,event,[],[],Node
The event took place from 2025/12/02 09:00 to 2025/12/02 12:00.,event,[],[],Node
E customer station work items - 20251202,event,[],[],Node
A maintenance record about E客戶 is created.,event,[],[],Node
C人員 processes as a handling engineer between 2025/12/02 09:00 and 2025/12/02 12:00,event,[],[],Node
E客戶's on-site work items are described.,event,[],[],Node
The condition for SASE VPN login success report is modified.,event,[],[],Node
SASE VPN,entity,[],[],Node
An alert is added to send SASE login records to SOAR.,event,[],[],Node
SASE,entity,[],[],Node
SOAR,entity,[],[],Node
Index and HEC token for XSOAR are added,event,[],[],Node
XSOAR,entity,[],[],Node
HEC,entity,[],[],Node
SASE VPN登入成功報表,entity,[],[],Node
mitreattack,entity,[],[],Node
The maintenance record is about E client.,event,[],[],Node
"The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.",event,[],[],Node
"The status description is E client on-site work items - December 4, 2025.",event,[],[],Node
He modified the SASE VPN login success report condition and confirmed it was sent to the SOAR field.,event,[],[],Node
He added alerts for different mitreattack.,event,[],[],Node
C人員 is the engineer who handled the case.,event,[],[],Node
E客戶 has a task named E客戶駐點工作事項 - 20251204 on the described day of maintenance.,event,[],[],Node
The task for today involves modifying the SASE VPN login success report criteria and confirming it to SOAR field.,event,[],[],Node
New alerts are added for different mitreattacks during the described day of maintenance,event,[],[],Node
2025/12/09 13:30,entity,[],[],Node
C人員 processed E客戶,entity,[],[],Node
2025/12/09 17:30,entity,[],[],Node
forcepoint endpoint dlp資料收容 Tcpdump,entity,[],[],Node
checkpoint logclm UF,entity,[],[],Node
delay,entity,[],[],Node
checkpoint logclm UF output limit,entity,[],[],Node
maintenance report check,entity,[],[],Node
datamodel dnsAMD settings,entity,[],[],Node
"alerts for DNS, Traffic, Authentication Datamodel",entity,[],[],Node
DNS Datamodel src欄位異常,entity,[],[],Node
The maintenance record is about E customer.,event,[],[],Node
The handling engineer processed the C personnel from 2025/12/09 13:30 to 2025/12/09 17:30.,event,[],[],Node
The status description is regarding E customer's on-site work items - 20251209.,event,[],[],Node
"They found that TCP dump has not seen any packets, and it is waiting for actual delivery.",event,[],[],Node
The forcepoint endpoint dlp data container was added.,event,[],[],Node
The Check Point logclm UF log limit was confirmed.,event,[],[],Node
It was discovered that the CheckPoint data container had approximately 40 minutes of delay.,event,[],[],Node
"They found that the maintenance report for this check has not been turned on, and it has been restarted again.",event,[],[],Node
The limit of all logclm UF was adjusted to 20480 KB/S,event,[],[],Node
The DNSS AMD data model was adjusted and new alarms were added.,event,[],[],Node
They found that it had poor warning coverage and could not clearly see different types of attacks.,event,[],[],Node
C人員 進行時間為 2025/12/09 13:30 至 2025/12/09 17:30。,event,[],[],Node
新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認,event,[],[],Node
forcepoint endpoint dlp,entity,[],[],Node
確認checkpoint logclm uf log limit 今日發現checkpoint資料收容有約40min延遲,event,[],[],Node
C人员,entity,[],[],Node
checkpoint logclm uf,entity,[],[],Node
已將全數logclm UF調整上限為 20480 KB/S,event,[],[],Node
logclm UF,entity,[],[],Node
同時發現該維護報告該檢查並未開啟，已重新開啟.,event,[],[],Node
調整datamodel dnsAMD 與新增告警,event,[],[],Node
datamodel dnsAMD,entity,[],[],Node
開始針對ES預設的告警進行新增，目前優先針對DNS 、 Traffic、Auentication Datamodel進行告警新增.,event,[],[],Node
"Traffic, Auentication Datamodel",entity,[],[],Node
今日發現DNS Datamodel src欄位異常，已完成修復,event,[],[],Node
DNS Datamodel,entity,[],[],Node
新增ES告警監測”是否有內部IP嘗試連線於dynamic domain(IP浮動)”.,event,[],[],Node
新增ES告警監測是否有設備連線至很少見的port”,event,[],[],Node
2025/12/16 14:00至2025/12/16 18:40,entity,[],[],Node
今日到場作業項目,entity,[],[],Node
產出DC_ARP_table報表,entity,[],[],Node
比對結果,entity,[],[],Node
缺少設備的原因,entity,[],[],Node
附件中,entity,[],[],Node
需列出的設備名稱,entity,[],[],Node
橘底標示的設備,entity,[],[],Node
補產出ARP_table報表給您(排程設定每月執行),entity,[],[],Node
補跑設備IP往段清單給全科人員,entity,[],[],Node
狀態描述 (Description): DC_ARP報表語法檢查,event,[],[],Node
"處理工程師為 A人員,C人員 進行時間為2025/12/16 14:00 至 2025/12/16 18:40。",event,[],[],Node
處置動作 (Action): 今日到場作業項目如下：,event,[],[],Node
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比对結果。,event,[],[],Node
目前已產出一份DC_ARP_table報表，並與現有設備清單做比对，附件為比對結果,event,[],[],Node
後續將進底層查看缺少設備的原因。,event,[],[],Node
代辦事項： 補產出ARP_table報表給您(排程設定每月執行）,event,[],[],Node
附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示，在請您確認。,event,[],[],Node
A person conducts maintenance for A customer.,event,[],[],Node
C人員 participates in the maintenance process.,event,[],[],Node
A DC_ARP report is created and compared with the existing equipment list.,event,[],[],Node
DC_ARP報表,entity,[],[],Node
The entity that needs to check the missing equipment causes.,event,[],[],Node
You,entity,[],[],Node
ARP_table reports will be generated monthly.,event,[],[],Node
全科人員,entity,[],[],Node
E客戶駐點工作事項 - 20251218,entity,[],[],Node
ES升版,entity,[],[],Node
自8.0.3升版至8.2.3,entity,[],[],Node
資產上傳APP程式調整,entity,[],[],Node
硬體狀態欄位,entity,[],[],Node
確認內對內告警 urgency = critical原因,entity,[],[],Node
severity,entity,[],[],Node
Indexer設定防串改,entity,[],[],Node
enableDataIntegrityControl=true,entity,[],[],Node
The maintenance record is for E customer.,event,[],[],Node
The processing engineer handled the C staff.,event,[],[],Node
The maintenance time was from 2025/12/18 09:00 to 2025/12/18 17:30.,event,[],[],Node
"There was a maintenance record for E client on-site work items from December 18, 2025.",event,[],[],Node
The daily tasks included upgrading ES from 8.0.3 to 8.2.3.,event,[],[],Node
Hardware status field was added to category in the asset upload app adjustment.,event,[],[],Node
The hardware status is 'moved out' or 'scrapped'.,event,[],[],Node
Severity will be set to medium.,event,[],[],Node
維護紀錄的主體是E客戶,event,[],[],Node
C人員是處理工程師,event,[],[],Node
處理工程師在2025/12/18 09:00至2025/12/18 17:30進行維護,event,[],[],Node
甲,entity,[],[],Node
乙,entity,[],[],Node
2025/12/23 09:00至2025/12/23 18:00,entity,[],[],Node
駐點工作事項 - 20251223,entity,[],[],Node
Websebse log異常截斷,entity,[],[],Node
props.conf,entity,[],[],Node
Raw data,entity,[],[],Node
SASE VPN kick session報表建立,entity,[],[],Node
Nix logon success語法,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/12/23 09:00 至 2025/12/23 18:00。,event,[],[],Node
狀態描述 (Description): E客戶駐點工作事項 - 20251223 處置動作 (Action): 本日工作事項如下,event,[],[],Node
Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷,event,[],[],Node
嘗試修改props.conf，調整截斷規則,event,[],[],Node
離開前未解決，下次到場時處理,event,[],[],Node
建立SASE VPN kick session報表建立,event,[],[],Node
Nix logon success語法確認,event,[],[],Node
C人員處理E客戶的維護紀錄。,event,[],[],Node
工程師進行時間為2025/12/23 09:00至2025/12/23 18:00。,event,[],[],Node
E客戶的駐點工作事項。,event,[],[],Node
處理Websebse log異常截斷問題。,event,[],[],Node
嘗試修改props.conf，調整截斷規則。,event,[],[],Node
建立SASE VPN kick session報表。,event,[],[],Node
Nix logon success語法確認。,event,[],[],Node
Splunk Indexer queue full - 20251211,entity,[],[],Node
現場,entity,[],[],Node
the handling engineer for C staff was from 2025/12/11 09:00 to 2025/12/11 18:00,event,[],[],Node
the handling engineer for C staff was from 2025/12/11 09:00 to 2025/12/11 18:00.,event,[],[],Node
there is a status description (Description): Splunk Indexer queue full - 20251211,event,[],[],Node
"Action: Work item: On-site to confirm the cause of the exception, the cause was not confirmed on the same day.",event,[],[],Node
This is a maintenance record about client B.,event,[],[],Node
The status description is Splunk Indexer queue full - 20251211.,event,[],[],Node
Splunk Indexer,entity,[],[],Node
2025/12/12 09:00 至 2025/12/12 18:00,entity,[],[],Node
Splunk Indexer queue full - 20251212,entity,[],[],Node
協助韌體更新,entity,[],[],Node
The handling engineer was C staff.,event,[],[],Node
The processing time was from 2025/12/12 09:00 to 2025/12/12 18:00.,event,[],[],Node
Status description (Description): Splunk Indexer queue full - 20251212.,event,[],[],Node
"Task: Assist with firmware update, problem not resolved, continuously looking for workaround.",event,[],[],Node
A maintenance record for B client was processed.,event,[],[],Node
"Personnel C handled the customer problem from December 12th, 2025 at 9 AM to December 12th, 2025 at 6 PM",event,[],[],Node
2025/12/15 09:00 至 2025/12/15 18:00,entity,[],[],Node
The processing engineer C personnel worked from 2025/12/15 09:00 to 2025/12/15 18:00.,event,[],[],Node
There was a status description of Splunk Indexer queue full -20251215.,event,[],[],Node
The cause is bucket replication.,event,[],[],Node
There is a maintenance record about B客戶.,event,[],[],Node
C人員 acts as the processing engineer.,event,[],[],Node
The processing time is from 2025/12/15 09:00 to 2025/12/15 18:00.,event,[],[],Node
2025/12/15 09:00,entity,[],[],Node
2025/12/15 18:00,entity,[],[],Node
The Splunk Indexer queue is full on 2025-12-15.,event,[],[],Node
Splunk Indexer queue,entity,[],[],Node
"The cause of the problem is identified as bucket replication, and a workaround is implemented by adjusting RF/SF to 1/1 and sending all data to a single IDX.",event,[],[],Node
bucket replication,entity,[],[],Node
RF/SF,entity,[],[],Node
IDX,entity,[],[],Node
The maintenance record is about client B.,event,[],[],Node
Engineers A and C handled the maintenance from 2025/12/24 13:30 to 2025/12/24 20:00.,event,[],[],Node
There was an issue with Splunk's role capabilities in department A.,event,[],[],Node
The admin role's abilities must be greater than the es_admin_user role.,event,[],[],Node
"The option for es_admin_user to inherit admin capabilities was deleted, and the ability of es_admin_user to delete indexes was also removed.",event,[],[],Node
There were issues with PA's monthly report triggering actions in department A.,event,[],[],Node
No related email sending errors or scheduling issues were found.,event,[],[],Node
"The current system is for PA every month to change the trigger action, in department A.",event,[],[],Node
The default email package for triggering PA monthly reports has been changed to a custom email package.,event,[],[],Node
There was an issue with the Linux host user and permissions in department A.,event,[],[],Node
A new user sailag was added on host 172.18.44.33 (DEP02) and the permission settings from the previous email attachment were applied.,event,[],[],Node
A has been asked to reapply for a sailag user permission compliance test.,event,[],[],Node
Department B is handling FISAC data accommodation.,event,[],[],Node
James has been asked to submit an IP usage API application form to FISAC.,event,[],[],Node
Department B is testing SH KVstore engine anomalies.,event,[],[],Node
The test of SH's KVstore status in department B is currently on going.,event,[],[],Node
It is being tested in a personal environment.,event,[],[],Node
A客戶發生維護記錄。,event,[],[],Node
A人員 和 C 人員 於 2025/12/24 13:30 至 2025/12/24 20:00 處理 Splunk角色能力異常。,event,[],[],Node
splunk每週onsite處置動作。,event,[],[],Node
A部門刪除es_admin_user繼承admin能力的選項，同時刪除es_admin_user的可刪除索引能力以區分權限高低。,event,[],[],Node
A部門將PA每月報表觸發的預設寄件套件改為客製寄件套件。,event,[],[],Node
A部門在172.18.44.33(DEP02)主機上新增使用者sailag，並套用先前信件附件中的權限設定。,event,[],[],Node
B部門請james向FISAC提交需使用API的IP申請單 。,event,[],[],Node
B部門正在個人的測試環境測試SH 的KVstore狀態中。,event,[],[],Node
代辦事項：1. Centos作業系統升級(評估中) 。,event,[],[],Node
CENTOS,entity,[],[],Node
代辦事項：2. DEP02 ([IP])移轉(下周進行)。,event,[],[],Node
Splunk駐點服務20251226 - websense 斷行確認,entity,[],[],Node
狀態,entity,[],[],Node
sourcetype,entity,[],[],Node
處理工程師為 C人員,event,[],[],Node
處理工程師的時間為 2025/12/26 09:00 至 2025/12/26 10:30,event,[],[],Node
狀態描述 (Description): Splunk駐點服務20251226 - websense 斷行確認,event,[],[],Node
工作內容：該sourcetype斷行異常，故先將其調整回原始sourcetype,event,[],[],Node
工作內容：該sourcetype斷行異常,event,[],[],Node
故先將其調整回原始sourcetype，待下周駐點確認後進行調整,event,[],[],Node
The maintenance record for E客戶 is logged.,event,[],[],Node
C人員 handled the issue.,event,[],[],Node
The duration of handling was from 2025/12/26 09:00 to 2025/12/26 10:30.,event,[],[],Node
The Splunk駐點服務20251226 confirms the issue with websense.,event,[],[],Node
Splunk駐點服務20251226,entity,[],[],Node
websense,entity,[],[],Node
The sourcetype had intermittent issues and was temporarily adjusted back to its original sourcetype.,event,[],[],Node
Splunk 2025 MA 12月定保.DM20250088_(8/12),entity,[],[],Node
This is a maintenance record for E client.,event,[],[],Node
Engineer C staff handled the time from 2025/12/30 09:00 to 2025/12/30 12:00.,event,[],[],Node
狀態描述 (Description): (ZTA) Splunk 2025 MA 12月定保.DM20250088_(8/12),event,[],[],Node
It was found that the server performance is normal,event,[],[],Node
"The current version which is 9.3.8 / 2025.11.14 has recently been scanned for vulnerabilities, and it is recommended to upgrade.",event,[],[],Node
It was found that there are 10 UF devices exceeding the default transfer limit,event,[],[],Node
The package has been sent to fine-tune,event,[],[],Node
E客戶 is maintained.,event,[],[],Node
C人員 processes the maintenance for E客戶.,event,[],[],Node
Splunk 2025 MA December maintenance is described as ZTA DM20250088.,event,[],[],Node
ZTA_DM20250088,entity,[],[],Node
The authorization quota for Splunk 2025 MA 12月定保 is suggested to expand to 150GB.,event,[],[],Node
The average authorization used quota of Splunk 2025 MA 12月定保 is 661.01GB.,event,[],[],Node
The server performance of Splunk 2025 MA 12月定保 is normal.,event,[],[],Node
"There are 10 UF servers exceeding the default transmission limit, and the package has been sent to adjust Splunk 2025 MA 12月定保.",event,[],[],Node
"The current version of Splunk 2025 MA 12月定保 is 9.3.8 / 2025.11.14, with the latest version being 10.0.2 / 2025.11.14.",event,[],[],Node
E客戶Splunk駐點,entity,[],[],Node
2025/12/30 17:00,entity,[],[],Node
E客戶Splunk駐點 - 20251230,entity,[],[],Node
GCP報表User欄位,entity,[],[],Node
Trendmicro host資料收容,entity,[],[],Node
websense Log,entity,[],[],Node
處理工程師為 C人員 進行時間為 2025/12/30 13:30 至 2025/12/30 17:00。,event,[],[],Node
狀態描述 (Description): E客戶Splunk駐點 - 20251230 處置動作 (Action): 今日工作項目如下：,event,[],[],Node
授權用量：建議擴充 -授權量：150 GB -平均授權用量：661.01 GB,event,[],[],Node
系統優化建議：有10台UF超出預設傳輸上限，已派送套件完成調整,event,[],[],Node
版本更新：現行版本近期被掃出弱點，建議進行升版,event,[],[],Node
調整GCP報表User欄位,event,[],[],Node
新增Trendmicro host資料收容,event,[],[],Node
調整websense Log，將DLP與其他LOG sourcetype進行分開,event,[],[],Node
C人員 is the processing engineer for E客戶.,event,[],[],Node
