":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","工作內容如下，預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層 1, 关闭Apim1与imsdb01两台UF中旧的残留input设定 2. 确认Checkpoint 资料收容 3. 确认asset中异常：有多個hostname有相同IP，确认原因為将是否报废/运营中栏位汇入资产","because","['due to', 'caused by', 'result from']","[]","Relation"
"工作內容如下，預計本周五(11/14)與下周二(11/18)到场作业，請您协助申请底層 1, 关闭Apim1与imsdb01两台UF中旧的残留input设定 2. 确认Checkpoint 资料收容 3. 确认asset中异常：有多個hostname有相同IP，确认原因為将是否报废/运营中栏位汇入资产","待完成工作项目：1.CEF outputs套件调整送出格式 2.Finding会因为threat object重复显示，需进行ES版本升级 3.Splunk版本升级 4.Disable splunk自动version check 5.资产新增报废/运营中栏位 6.SH FISAC API input (未使用)关闭","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"維護紀錄被記錄","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"維護紀錄被記錄","處理工程師","is participated by","['participate', 'include', 'involve']","[]","Relation"
"維護紀錄被記錄","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員進行維護工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員進行維護工作","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"E客戶","維護","接受","['get', 'obtain', 'receive']","[]","Relation"
"2025/11/14 09:00","維護","開始時間","['initiate', 'start', 'begin']","[]","Relation"
"2025/11/14 15:33","維護","結束時間","['finish', 'terminate', 'end']","[]","Relation"
"E客戶駐點工作事項","狀態","描述","['portray', 'depict', 'describe']","[]","Relation"
"今日工作內容如下","待完成工作項目","包括","['comprises', 'contains', 'involves']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/11/14 09:00 至 2025/11/14 15:33。","狀態描述 (Description): E客戶駐點工作事項 - 20251114","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251114","今日工作內容如下，預計下周二(11/18)到場作業","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"今日工作內容如下，預計下周二(11/18)到場作業","Finding會因為threat object重複顯示，需進行ES版本升級","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"進行維護紀錄","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"進行維護紀錄","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"申請底層1.Disable splunk自動version check2.CEF outputs套件調整送出格式甲、將換行字元取代成空格乙、最尾端新增一個空格3.調整IIS LOG拋送目的","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"申請底層1.Disable splunk自動version check2.CEF outputs套件調整送出格式甲、將換行字元取代成空格乙、最尾端新增一個空格3.調整IIS LOG拋送目的","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Finding會因為threat object重複顯示，需進行ES版本升級","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Finding會因為threat object重複顯示，需進行ES版本升級","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk版本升級","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk版本升級","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"資產新增報廢/營運中欄位","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"資產新增報廢/營運中欄位","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"關閉imsdb02UF中舊的殘留input設定","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"關閉imsdb02UF中舊的殘留input設定","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"關閉SH FISAC API input (未使用)","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"關閉SH FISAC API input (未使用)","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"E客戶","駐點工作事項","有","['be', 'have', 'possess']","[]","Relation"
"2025/11/17 09:00 至 2025/11/17 17:00","處理工程師","發生於","['take place', 'happen', 'occur']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/11/17 09:00 至 2025/11/17 17:00","狀態描述 (Description): E客戶駐點工作事項 - 20251117","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251117","處理工程師為 C人員 進行時間為 2025/11/17 09:00 至 2025/11/17 17:00","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251117","Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251117","修改sase UF資料收容路徑至/var/log/mammoth","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃","Finding會因為threat object重複顯示，需進行ES版本升級","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"修改sase UF資料收容路徑至/var/log/mammoth","待完成工作項目： 1.FISAC API Input無資料時會跳Error","because","['due to', 'caused by', 'result from']","[]","Relation"
"處理工程師進行維護工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師進行維護工作","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk升版","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"修改sase UF資料收容路徑","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"H客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"C人員","維護工作","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"2025/11/25 09:30 至 2025/11/25 14:00","C人員的工作時間","是在","['reside in', 'located in', 'be in']","[]","Relation"
"Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2)","狀態描述","為","['be', 'serve as', 'function as']","[]","Relation"
"今日已完成Splunk版本升級","Action","包含","['contain', 'consist of', 'include']","[]","Relation"
"9.2.3","升版至9.3.8","從","['derive from', 'come from', 'follow']","[]","Relation"
"Splunk與UF當前版本： 9.3.8 / 2025.11.14 (EOS:2026.06.24)","Splunk的現行版本","是","['be', 'represents', 'is']","[]","Relation"
"Splunk與UF最新版本： 10.0.2 / 2025.11.14 (EOS:2027.07.28)","Splunk的最新版本","是","['be', 'represents', 'is']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/11/25 09:30 至 2025/11/25 14:00","今日已完成Splunk版本升級， 自9.2.3升版至9.3.8","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"Splunk版本升級， 自9.2.3升版至9.3.8","並以驗證服務皆正常， 弱點應已修復","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"今日已完成Splunk版本升級， 自9.2.3升版至9.3.8","再麻煩複掃確認。","because","['due to', 'caused by', 'result from']","[]","Relation"
"今日已完成Splunk版本升級， 自9.2.3升版至9.3.8","另外本次維護報告內容如下，再麻煩您確認後回簽CSR：","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為C人員進行維護紀錄","處理工程師","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為C人員進行維護紀錄","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員於2025/11/25 09:30 至 2025/11/25 14:00進行維護","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"E客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"C人員","處理工程師","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"2025/12/24 09:00","2025/12/24 17:00","至","['arrive at', 'reach', 'get to']","[]","Relation"
"E客戶","駐點工作事項","有","['be', 'have', 'possess']","[]","Relation"
"20251124","狀態","描述","['portray', 'depict', 'describe']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/12/24 09:00 至 2025/12/24 17:00","狀態描述 (Description): E客戶駐點工作事項 - 20251124","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251124","處理工程師為 C人員 進行時間為 2025/12/24 09:00 至 2025/12/24 17:00","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251124","工作事項： Splunk升版完成","because","['due to', 'caused by', 'result from']","[]","Relation"
"工作事項： Splunk升版完成","狀態描述 (Description): E客戶駐點工作事項 - 20251124","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處理工程師為 C人員 進行維護","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 C人員 進行維護","處理工程師","is participated by","['participate', 'include', 'involve']","[]","Relation"
"工作事項 Splunk 升版完成","Splunk","is participated by","['participate', 'include', 'involve']","[]","Relation"
"工作事項 Splunk 升版完成","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師","C人員","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"C人員","E客戶","維護","['maintain', 'preserve', 'uphold', 'protect']","[]","Relation"
"2025/11/24 09:00 至 2025/11/24 17:30","C人員","時間段","['time span', 'period', 'duration']","[]","Relation"
"E客戶","Splunk升版完成","駐點工作事項","['任务', 'duty', 'work at base', 'station', 'assignment']","[]","Relation"
"处理工程师为C人员进行时间从2025/11/24 09:00 至 2025/11/24 17:30。","状态描述 (Description): E客户驻点工作事項 - 20251114","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"状态描述 (Description): E客户驻点工作事項 - 20251114","处理工程师为C人员进行时间从2025/11/24 09:00 至 2025/11/24 17:30。","because","['due to', 'caused by', 'result from']","[]","Relation"
"工作内容如下： Splunk升版完成","状 态描述 (Description): E客户驻点工作事項 - 20251114","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處理工程師為C人員進行維護紀錄","處理工程師","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為C人員進行維護紀錄","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"狀態描述為E客戶駐點工作事項-20251114","狀態描述","is participated by","['participate', 'include', 'involve']","[]","Relation"
"狀態描述為E客戶駐點工作事項-20251114","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處置動作為前一封CSR時間誤植","處置動作","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","E客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"2025/12/04 08:30 至 2025/12/04 09:00","C人員","期間","['period', 'time frame', 'duration']","[]","Relation"
"E客戶","Splunk 2025 MA 11月定保.DM20250088_(7/12)","擁有","['have', 'possess', 'own']","[]","Relation"
"150 GB","授權用量","建議擴充","['expand', 'broaden', 'augment']","[]","Relation"
"661.01 GB","平均授權用量","實際","['actual', 'real', 'factual']","[]","Relation"
"9.3.8 / 2025.11.14","系統","當前版本","['contain', 'consist of', 'be included in']","[]","Relation"
"10.0.2 / 2025.11.14","系統","最新版本","['version', 'revise', 'update']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/12/04 08:30 至 2025/12/04 09:00。","狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","本次維護報告內容如下： 1.授權用量：建議擴充 -授權量：150 GB -平均授權用量：661.01 GB","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","本次維護報告內容如下： 2.伺服器效能：正常","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","本次維護報告內容如下： 3.系統優化建議：無","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","本次維護報告內容如下： 4.版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14 -最新版本：10.0.2 / 2025.11.14","because","['due to', 'caused by', 'result from']","[]","Relation"
"處理工程師為 C人員 进行维护","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 C人員 进行维护","处理工程师","is participated by","['participate', 'include', 'involve']","[]","Relation"
"E客户进行定保","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"建议扩大授权量至150 GB","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"伺服器效能正常","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"提出系统优化建议","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"建议进行版本更新至10.0.2","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"E客戶","維護紀錄","屬主","['owner', 'master', 'possessor']","[]","Relation"
"C人員","進行維護","執行者","['implementer', 'executor', 'carrier', 'performer']","[]","Relation"
"2025/12/02 09:00","工作","開始時間","['initiate', 'start', 'begin']","[]","Relation"
"2025/12/02 12:00","工作","結束時間","['finish', 'terminate', 'end']","[]","Relation"
"E客戶駐點工作事項","狀態描述","內容","['contain', 'include', 'comprise']","[]","Relation"
"修改SASE VPN登入成功報表條件","工作項目","動作","['move', 'operate', 'act']","[]","Relation"
"新增告警","工作項目","動作","['move', 'operate', 'act']","[]","Relation"
"將SASE登入成功紀錄送至SOAR","工作項目","動作","['move', 'operate', 'act']","[]","Relation"
"新增index","工作項目","動作","['move', 'operate', 'act']","[]","Relation"
"與HEC token for XSOAR","新增index","工具","['device', 'instrument', 'tool']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/12/02 09:00 至 2025/12/02 12:00","狀態描述 (Description): E客戶駐點工作事項 - 20251202","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251202","工作項目： 1. 修改SASE VPN登入成功報表條件","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"工作項目： 1. 修改SASE VPN登入成功報表條件","2. 新增告警 將SASE登入成功紀錄送至SOAR","and","['with', 'plus', 'connect']","[]","Relation"
"工作項目： 1. 修改SASE VPN登入成功報表條件","3. 新增index 與 HEC token for XSOAR","and","['with', 'plus', 'connect']","[]","Relation"
"處理工程師為 C人員 进行时间","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"E客户驻点工作事项","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"工作项目：修改SASE VPN登入成功报表条件","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增告警将SASE登入成功纪录送至SOAR","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增index与HEC token for XSOAR","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","維護紀錄","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"E客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"2025/12/04 13:30 至 2025/12/04 17:00","維護紀錄","發生於","['take place', 'happen', 'occur']","[]","Relation"
"C人員","E客戶的維護問題","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"修改SASE VPN登入成功報表條件，與確認送至SOAR欄位","Action的一部分","是","['be', 'represents', 'is']","[]","Relation"
"針對不同mitreattack新增告警","Action的一部分","是","['be', 'represents', 'is']","[]","Relation"
"處理工程師為 C人員進行時間為 2025/12/04 13:30 至 2025/12/04 17:00","狀態描述 (Description): E客戶駐點工作事項 - 20251204","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251204","本日工作項目： 1. 修改SASE VPN登入成功報表條件，與確認送至SOAR欄位","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251204","本日工作項目： 2. 過濾不同mitreattack新增告警","because","['due to', 'caused by', 'result from']","[]","Relation"
"處理工程師為C人員進行維護","處理工程師","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為C人員進行維護","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"工作時間為2025/12/04 13:30 至 2025/12/04 17:00","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"E客戶駐點工作事項","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"修改SASE VPN登入成功報表條件，與確認送至SOAR欄位","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"修改SASE VPN登入成功報表條件，與確認送至SOAR欄位","SASE VPN","is participated by","['participate', 'include', 'involve']","[]","Relation"
"針對不同mitreattack新增告警","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"針對不同mitreattack新增告警","mitreattack","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"2025/12/09 13:30 至 2025/12/09 17:30","C人員","時間段","['time span', 'period', 'duration']","[]","Relation"
"E客戶","處理工程師","駐點工作事項","['任务', 'duty', 'work at base', 'station', 'assignment']","[]","Relation"
"forcepoint endpoint dlp","Tcpdump","未看到封包","['missed', 'not get', 'fail to receive']","[]","Relation"
"checkpoint logclm uf","資料收容","有約40min延遲","['delayed by', 'lagged by', 'had delay']","[]","Relation"
"checkpoint 資料收容","uf log limit","原因為該UF已達到預設輸出上限 (256kb/s)","['hit cap', 'reach limit', 'exceed']","[]","Relation"
"全數logclm UF","log limit","調整上限為 20480 KB/S","['limit to', 'set maximum for', 'cap at']","[]","Relation"
"維護報告該檢查","已重新开启","並未開啟","['refuse to', 'not applicable', 'fail to']","[]","Relation"
"datamodel dnsAMD","先前已設定基本的Risk分數計算機制","新增告警","['trigger', 'add', 'increase']","[]","Relation"
"今日","已完成修復","發現DNS Datamodel src欄位異常","['find', 'detect', 'discover']","[]","Relation"
"ES告警","新增","監測是否有內部IP嘗試連線於dynamic domain(IP浮動)","['verify', 'inspect', 'monitor', 'check']","[]","Relation"
"ES告警","新增","監測是否设备连线至很少见的port","['ensure', 'verify', 'monitor', 'check']","[]","Relation"
"C人員 在 2025/12/09 13:30 至 2025/12/09 17:30 內進行維護工作","E客戶駐點工作事項 - 20251209 狀態描述","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"今日工作項目： 1.新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認","今日發現checkpoint資料收容有約40min延遲 確認原因為該UF已達到預設輸出上限 (256kb/s)","because","['due to', 'caused by', 'result from']","[]","Relation"
"今日工作項目： 1.新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認","今日發現checkpoint資料收容有約40min延遲 確認原因為該UF已達到預設輸出上限 (256kb/s)","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"今日工作項目： 1.新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認","今日發現DNS Datamodel src欄位異常，已完成修復，並新增ES告警 監測""是否有設備連線至很少見的port""","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"今日工作項目： 2.確認checkpoint logclm uf log limit 今日發現checkpoint資料收容有約40min延遲 確認原因為該UF已達到預設輸出上限 (256kb/s)","已將全數logclm UF調整上限為 20480 KB/S 同時發現該維護報告該檢查並未開啟，已重新開啟","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"今日工作項目： 3.調整datamodel dnsAMD 與新增告警 先前已設定基本的Risk分數計算機制，但目前告警覆蓋率較狹窄，並未能明顯看出不同種類的攻擊，並套用於MitreAttack框架","今日發現DNS Datamodel src欄位異常，已完成修復，並新增ES告警 監測""是否有設備連線至很少見的port""","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"處理工程師為 C人員 進行維護","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 C人員 進行維護","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"確認checkpoint logclm uf log limit 今日發現checkpoint資料收容有約40min延遲 確認原因為該UF已達到預設輸出上限 (256kb/s) 已將全數logclm UF調整上限為 20480 KB/S 同時發現該維護報告該檢查並未開啟，已重新開啟","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"調整datamodel dnsAMD 與新增告警 先前已設定基本的Risk分數計算機制，但目前告警覆蓋率較狹窄，並未能明顯看出不同種類的攻擊，並套用於MitreAttack框架 開始針對ES預設的告警進行新增，今日發現DNS Datamodel src欄位異常，已完成修復，並新增ES告警”是否有內部IP嘗試連線於dynamic domain(IP浮動)” 新增ES告警監測”是否有設備連線至很少見的port""","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"A人員","工程","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"C人員","工程","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"2025/12/16 14:00","2025/12/16 18:40","開始於","['initiate', 'start', 'begin']","[]","Relation"
"DC_ARP報表語法檢查","狀態描述","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"今日到場作業項目","產出一份DC_ARP_table報表並與現有設備清單做比對","包含","['contain', 'consist of', 'include']","[]","Relation"
"DC_ARP_table報表","現有設備清單","與","['connect with', 'be related to', 'be associated with']","[]","Relation"
"附件","比對結果","包含","['contain', 'consist of', 'include']","[]","Relation"
"後續","底層查看缺少設備的原因","將進行","['implement', 'carry out', 'perform', 'execute']","[]","Relation"
"附件中列出的設備名稱","未出現於DC_ARP_table中的設備","與","['connect with', 'be related to', 'be associated with']","[]","Relation"
"未出現於DC_ARP_table中的設備","橘底標示","用","['contain', 'be part of', 'be included in']","[]","Relation"
"代辦事項","補產出ARP_table報表給您(排程設定每月執行）","包含","['contain', 'consist of', 'include']","[]","Relation"
"代辦事項","補跑設備IP往段清單給全科人員 （每月)","包含","['contain', 'consist of', 'include']","[]","Relation"
"處理工程師為 A人员, C人员进行时间从2025/12/16 14:00 至 2025/12/16 18:40。","目前已有份DC_ARP_table报表，并与现有设备清单做比对","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"目前已有份DC_ARP_table报表，并与现有设备清单做比对。","附件中列出所有需列出的设备名称，未出现于DC_ARP_table中的设备已用橘底标示，在请您确认。","because","['due to', 'caused by', 'result from']","[]","Relation"
"代辦事項：补产出ARP_table报表给您(排程设置每月执行）。","附件中列出所有需列出的设备名称，未出现于DC_ARP_table中的设备已用橘底标示，在请您确认。","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"代辦事項：补跑设备IP往段清单给全科人员（每月)。","代辦事項：补产出ARP_table报表给您(排程设置每月执行）","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"維護紀錄被記載","A客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師進行維修工作","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師進行維修工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"補產出ARP_table報表","全科人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"提供設備IP往段清單","全科人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","維護紀錄","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"E客戶","維護紀錄","擁有","['have', 'possess', 'own']","[]","Relation"
"2025/12/18 09:00 至 2025/12/18 17:30","C人員","時間範圍","['时期', '时间范围', '时段', '期间']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/12/18 09:00 至 2025/12/18 17:30。","狀態描述 (Description): E客戶駐點工作事項 - 20251218","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"E客戶駐點工作事項 - 20251218","本日工作項目： 1.ES升版 甲、自8.0.3升版至8.2.3","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"E客戶駐點工作事項 - 20251218","本日工作項目： 2.資產上傳APP程式調整 甲、將”硬體狀態”欄位加入category中","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"E客戶駐點工作事項 - 20251218","本日工作項目： 3.確認內對內告警 urgency = critical原因 甲、該告警severity 原先就為 high 乙、而該告警對應資產priorty為critical，故urgency提升至critical","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"E客戶駐點工作事項 - 20251218","本日工作項目： 4.Indexer設定防串改 甲、設定路徑為 indexes.conf 中 [defaut] enableDataIntegrityControl=true","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"C人員進行維護工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員進行維護工作","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"ES升版從8.0.3至8.2.3","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"ES升版從8.0.3至8.2.3","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"資產上傳APP程式調整","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"資產上傳APP程式調整","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"確認內對內告警urgency提升至critical","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"確認內對內告警urgency提升至critical","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Indexer設定防串改","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Indexer設定防串改","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","維護紀錄","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"C人員","E客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"2025/12/23 09:00 至 2025/12/23 18:00","C人員","時間段","['time span', 'period', 'duration']","[]","Relation"
"E客戶","處理工程師","駐點工作事項","['任务', 'duty', 'work at base', 'station', 'assignment']","[]","Relation"
"Websebse log異常截斷","Raw data內就有換行字元","問題","['contain', 'include', 'be part of']","[]","Relation"
"C人員進行維護紀錄的時間為2025/12/23 09:00 至 2025/12/23 18:00","狀態描述 (Description): E客戶駐點工作事項 - 20251223 處置動作 (Action)","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"E客戶駐點工作事項 - 20251223 處置動作 (Action)","Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷","because","['due to', 'caused by', 'result from']","[]","Relation"
"Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷","嘗試修改props.conf，調整截斷規則，離開前未解決，下次到場時處理","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"嘗試修改props.conf，調整截斷規則，離開前未解決，下次到場時處理","建立SASE VPN kick session報表建立","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"建立SASE VPN kick session報表建立","Nix logon success語法確認","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"進行維護","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"進行維護","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"記錄維護狀態","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"記錄維護狀態","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B客户","维护纪录","有","['be', 'have', 'possess']","[]","Relation"
"C人员","处理","进行","['conduct', 'perform', 'carry out']","[]","Relation"
"2025/12/11 09:00 至 2025/12/11 18:00","C人员","时间段","['时间段', '持续时间', '时段', '期间']","[]","Relation"
"Splunk Indexer queue full - 20251211","维护纪录","状态描述为","['stated as', 'be described as', 'referred to as']","[]","Relation"
