":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"There are pending tasks to add debug log data collection for CEF outputs package, upgrade ES version due to threat object duplication display issue, upgrade Splunk version, turn off inputs for Apim1 and imsdb01 to a non-existent index, and close the unused SH FISAC API input.","imsdb01","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"處理工程師","C人員","是","['to be\n\nis']","[]","Relation"
"維護紀錄","E客戶","關於","['about', 'concern', 'relate to']","[]","Relation"
"處理工程師","2025/10/30 13:30 至 2025/10/30 17:00","進行時間為","['happen at', 'take place in', 'span over', 'occur during']","[]","Relation"
"狀態描述","E客戶駐點工作事項 - 20251030","描述","['illustrate', 'depict', 'describe']","[]","Relation"
"處置動作","協助新增寄信套件","是","['to be\n\nis']","[]","Relation"
"處置動作","完成寄信測試","是","['to be\n\nis']","[]","Relation"
"This is a maintenance record for E customer.","The processing engineer was C staff.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"This is a maintenance record for E customer.","The time of the operation was from 2025/10/30 13:30 to 2025/10/30 17:00.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The processing engineer was C staff.","The time of the operation was from 2025/10/30 13:30 to 2025/10/30 17:00.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The processing engineer was C staff.","The status description is as follows: E customer on-site work items - 20251030.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The time of the operation was from 2025/10/30 13:30 to 2025/10/30 17:00.","The status description is as follows: E customer on-site work items - 20251030.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The status description is as follows: E customer on-site work items - 20251030.","The action taken was as follows.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The time of the operation was from 2025/10/30 13:30 to 2025/10/30 17:00.","Work contents include 1. Help add mail package and 2. Complete mail testing.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"E客戶進行駐點工作","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員處理維護紀錄","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員處理維護紀錄","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶","維護紀錄","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"工程師","E客戶","was assigned to process","['handle', 'oversee', 'manage']","[]","Relation"
"C人員","工程師","is the name of","['consist of', 'denote\n\n            relation: contains\n            your answer:\n            hold', 'include', 'refer to', 'identify as']","[]","Relation"
"處理時間","2025/11/11 13:30","is from","['derived from', 'comes from', 'originates from']","[]","Relation"
"處理時間","2025/11/11 17:00","to","['towards', 'consist of', 'relate\n            relation: is contained in\nyour answer: holds', 'direction']","[]","Relation"
"狀態描述","駐點工作事項","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"E客戶","駐點工作事項","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"狀態描述","處置動作","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"狀態描述","預計本周五(11/14)與下周二(11/18)","notes","['record', 'jot down', 'write']","[]","Relation"
"E客戶","申請底層","requires assistance for","['demand service', 'call for aid', 'need support for', 'need help with']","[]","Relation"
"處置動作","關閉Apim1","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"處置動作","imsdb01兩台Uf中舊的殘留input設定","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"E客戶","Checkpoint 資料收容","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"asset","異常","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"E客戶","多個hostname","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"E客戶","報廢/營運中欄位","should report","['need to update\n         relation: is associated with\n            your answer:\nbe connected to', 'must notify', 'correspond to', 'link with', 'ought to inform']","[]","Relation"
"待完成工作項目","CEF outputs套件調整送出格式","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"待完成工作項目","Splunk版本升級","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"處理工程師為 C人員進行時間為 2025/11/11 13:30 至 2025/11/11 17:00。","預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"預計本周五(11/14)與下周二(11/18)到場作業","請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定","as a result of","['effect of', 'cause of', 'consequence of']","[]","Relation"
"預計本周五(11/14) 與下周二(11/18)到場作業","確認Checkpoint 資料收容","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"預計本周五(11/14) 與下周二(11/18)到場作業","確認asset中異常：有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","CEF outputs套件調整送出格式","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","Finding會因為threat object重複顯示，需進行ES版本升級","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","Splunk版本升級","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","Disable splunk自動version check","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","資產新增報廢/營運中欄位","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251111","SH FISAC API input (未使用)關閉","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"E客戶駐點工作事項 - 20251111 有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產","E","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶駐點工作事項 - 20251111 有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶駐點工作事項 - 20251111 有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產","host-name","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:00","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定","E","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"確認Checkpoint 資料收容","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"CEF outputs套件調整送出格式","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Finding會因為threat object重複顯示，需進行ES版本升級","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Finding會因為threat object重複顯示，需進行ES版本升級","ES","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk版本升級","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk版本升級","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Disable splunk自動version check","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Disable splunk自動version check","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"資產新增報廢/營運中欄位","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"資產新增報廢/營運中欄位","host-name","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"SH FISAC API input (未使用)關閉","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"SH FISAC API input (未使用)關閉","FISAC","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員","E客戶","processed","['relation: is similar to\n            your answer: akin', 'done', 'analogous', 'handled', 'parallel', 'comparable', 'treated']","[]","Relation"
"C人員","2025/11/14 09:00","conducted on","['carried out at', 'took place at', 'hosted by']","[]","Relation"
"C人員","2025/11/14 15:33","ended at","['conclude', 'culminate', 'close out']","[]","Relation"
"E客戶","FISAC API input","contains","['include', 'hold', 'possess', 'encompass']","[]","Relation"
"C人員","11/18","planned to visit on","['arrange to go', 'scheduled for', 'intend to see']","[]","Relation"
"C人員","底層","requested assistance for","['ask support', 'solicit assistance', 'call aid', 'seek help']","[]","Relation"
"Splunk","自動version check","will be disabled from performing","['not perform', 'fail at', 'lose ability to', 'be incapable of', ""can't do""]","[]","Relation"
"CEF outputs套件","換行字元","will be adjusted to replace","['modify', 'substitute', 'adapt']","[]","Relation"
"CEF outputs套件","格式","will have a space added at the end","['growth', 'elongation', 'expansion']","[]","Relation"
"IIS LOG拋送","目的","will be adjusted for its destination","['tailored to', 'configured for', 'adapted for', 'modified for']","[]","Relation"
"C人員","ES","will upgrade version of","['improve', 'enhance', 'update']","[]","Relation"
"C人員","Splunk","will update version of","['revise', 'modify', 'upgrade']","[]","Relation"
"資產新增","報廢/營運中欄位","will add fields for","['add data to', 'augment with attributes']","[]","Relation"
"C人員","imsdb02UF","will close old settings in","['end', 'terminate', 'shut down']","[]","Relation"
"FISAC API input","input","is unused and will be closed","['become defunct', 'be abandoned', 'be shut down']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/11/14 09:00 至 2025/11/14 15:33。","今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"E客戶駐點工作事項 - 20251114","E客戶維護紀錄。","after","['succeed', 'post']","[]","Relation"
"今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層","待完成工作項目：","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Finding會因為threat object重複顯示，需進行ES版本升級","FInding會重複顯示","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"Splunk版本升級","關閉imsdb02UF中舊的殘留input設定","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"An maintenance record about customer E.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Engineer C handled the maintenance.","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Engineer C handled the maintenance.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶 had a on-site work item-20251114.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Requesting assistance in applying for the bottom layer and disable automatic version check of splunk.","splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Adjust IIS LOG forwarding destination","IISLOG","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Finding will display duplicate threat objects, need to upgrade ES version","THREAT OBJECT","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Finding will display duplicate threat objects, need to upgrade ES version","ES","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Upgrade Splunk version.","splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Close old residual input settings in imsdb02UF","imsdb02UF","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Turn off SH FISAC API input (not used).","SH FISAC API","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員","維護紀錄","conducted","['lead', 'execute', 'perform', 'direct', 'carry out']","[]","Relation"
"C人員","E客戶","handled","['managed', 'address', 'tackle', 'dealt with']","[]","Relation"
"處理工程師為 C人員進行時間為 2025/11/17 09:00 至 2025/11/17 17:00.","狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下，","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"處理工程師為 C人員進行時間為 2025/11/17 09:00 至 2025/11/17 17:00.","待完成工作項目：","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃","狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下，","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"Splunk升版，從9.3.3升版至9.3.8","再麻煩您申請弱點復掃","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"C人員 handle the maintenance of E客戶.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 handle the maintenance of E客戶.","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶 requires Splunk upgrade from version 9.3.3 to 9.3.8 and a vulnerability scan request.","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶 requires Splunk upgrade from version 9.3.3 to 9.3.8 and a vulnerability scan request.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Fix FISAC API Input error when there is no data.","FISAC API Input","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Fix FISAC API Input error when there is no data.","Error","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.","Finding","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.","threat object","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.","ES","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Close the old residual input settings in imsdb02UF","imsdb02UF","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Disable unused system schedules in dashboard studio","dashboard","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Disable unused system schedules in dashboard studio","studio","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員","H客戶","handled","['managed', 'address', 'tackle', 'dealt with']","[]","Relation"
"Splunk平台維護案(06-11月)","Splunk版本升級","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"C人員","Splunk版本升級","conducted","['lead', 'execute', 'perform', 'direct', 'carry out']","[]","Relation"
"Splunk","9.2.3","upgraded from","['enhanced from', 'promoted from', 'advanced from']","[]","Relation"
"Splunk","9.3.8","to","['towards', 'consist of', 'relate\n            relation: is contained in\nyour answer: holds', 'direction']","[]","Relation"
"C人員","services","validated","['approved', 'verified', 'authenticated', 'confirmed']","[]","Relation"
"服務","normal","are","['subsist', 'exist', 'be present']","[]","Relation"
"Splunk","bugs","contains","['include', 'hold', 'possess', 'encompass']","[]","Relation"
"C人員","expansion of authorization quantity to 5 GB","recommended","['endorsed', 'advised', 'suggested']","[]","Relation"
"Splunk","current version 9.3.8","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"Splunk","latest version 10.0.2","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/11/25 09:30 至 2025/11/25 14:00。","這是一筆關於 H客戶 的維護紀錄。","after","['succeed', 'post']","[]","Relation"
"今日已完成Splunk版本升級， 自9.2.3升版至9.3.8。","自9.2.3升版至9.3.8","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"今日已完成Splunk版本升級， 自9.2.3升版至9.3.8。","狀態描述 (Description): Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2)。","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"H客戶 is the subject of a maintenance record.","H客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 is handling an event.","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2) is the current maintenance plan.","Splunk平台維護案","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.","9.2.3","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.","9.3.8","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current versions of Splunk and UF are 9.3.8/2025.11.14, respectively (EOS: 2026.06.24).","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current versions of Splunk and UF are 9.3.8/2025.11.14, respectively (EOS: 2026.06.24).","UF","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The latest versions of Splunk and UF are 10.0.2/2025.11.14, respectively (EOS: 2027.07.28).","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The latest versions of Splunk and UF are 10.0.2/2025.11.14, respectively (EOS: 2027.07.28).","UF","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶","維護紀錄","is related to","['associate', 'link', 'connect']","[]","Relation"
"C人員","E客戶","performed maintenance for","['serve', 'repair', 'upkeep', 'fix']","[]","Relation"
"2025/12/24 09:00 至 2025/12/24 17:00","C人員","spanned the time frame for","['cover the period of', 'include time span', 'span duration']","[]","Relation"
"狀態描述","E客戶駐點工作事項 - 20251124","describes","['relation: is located in\nyour answer:\nresides within', 'detail', 'exists inside', 'characterize', 'portray']","[]","Relation"
"處置動作","Splunk升版完成","describes","['relation: is located in\nyour answer:\nresides within', 'detail', 'exists inside', 'characterize', 'portray']","[]","Relation"
"工程師處理 C人員","狀態描述是 E客戶駐點工作事項 - 20251124","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"狀態描述是 E客戶駐點工作事項 - 20251124","工程師處理 C人員","at the same time as","['coincide', 'simultaneously', 'concurrently']","[]","Relation"
"E client is maintained.","E client","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C staff works on E client on 2025/12/24 from 09:00 to 17:00.","C staff","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C staff works on E client on 2025/12/24 from 09:00 to 17:00.","E client","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C staff works on E client on 2025/12/24 from 09:00 to 17:00.","2025/12/24","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk is updated for E client on 2025-11-24","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk is updated for E client on 2025-11-24","E client","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk is updated for E client on 2025-11-24","2025/11/24","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員","處理工程師","is processed by","['be dealt with', 'be handled by', 'be transformed by', 'undergo treatment']","[]","Relation"
"處理工程師","E客戶","handles the maintenance record for","['manages', 'oversees', 'cares for']","[]","Relation"
"E客戶駐點工作事項 - 20251114","Splunk升版完成","includes action for","['action for', 'relates to', 'intended by']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。","狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，","after","['succeed', 'post']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，","Splunk升版完成","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，","處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk升版完成","處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"E客戶 has a maintenance record.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 is the processing engineer.","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶 has an on-site job related to the work on 20251114.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk has been upgraded successfully.","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶","維護紀錄","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"C人員","E客戶","is processed by","['be dealt with', 'be handled by', 'be transformed by', 'undergo treatment']","[]","Relation"
"處理工程師","C人員","is","['denote', 'represent', 'exist']","[]","Relation"
"2025/12/04 08:30","E客戶","start","['begin', 'initiate', 'commence']","[]","Relation"
"2025/12/04 09:00","E客戶","end","['terminate', 'finish', 'cease', 'conclude']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/12/04 08:30","狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","處理工程師為 C人員 進行時間為 2025/12/04 08:30","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/12/04 09:00","狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","after","['succeed', 'post']","[]","Relation"
"授權用量：建議擴充","狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"授權量：150 GB","授權用量：建議擴充","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"平均授權用量：661.01 GB","授權用量：建議擴充","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","現行版本近期被掃出弱點","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14","狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12)","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14","最新版本：10.0.2 / 2025.11.14","after","['succeed', 'post']","[]","Relation"
"E客戶's maintenance record is being recorded.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 handled the E客戶 from 2025/12/04 08:30 to 2025/12/04 09:00.","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 handled the E客戶 from 2025/12/04 08:30 to 2025/12/04 09:00.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).","Splunk 2025 MA","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶's Splunk 2025 MA November maintenance is described in DM20250088_(7/12).","DM20250088","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.","9.3.8","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current version of E客戶's Splunk is 9.3.8 and the latest version is 10.0.2.","10.0.2","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"It is suggested to expand E客戶's authorization quota by 150 GB, as the average usage is 661.01 GB.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶","維護紀錄","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"C人員","處理工程師","is","['denote', 'represent', 'exist']","[]","Relation"
"C人員","E客戶駐點工作事項 - 20251202","handles","['controls', 'deals with', 'manages', 'oversees']","[]","Relation"
"修改SASE VPN登入成功報表條件","處置動作","is part of","['constitute', 'be a section of', 'belong to']","[]","Relation"
"新增告警","SASE登入成功紀錄","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"新增index 與 HEC token for XSOAR","處置動作","is part of","['constitute', 'be a section of', 'belong to']","[]","Relation"
"This is a maintenance record of customer E.","The engineer handled the C personnel.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The engineer handled the C personnel.","The event took place from 2025/12/02 09:00 to 2025/12/02 12:00.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"E customer station work items - 20251202","The engineer handled the C personnel.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"A maintenance record about E客戶 is created.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 processes as a handling engineer between 2025/12/02 09:00 and 2025/12/02 12:00","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"C人員 processes as a handling engineer between 2025/12/02 09:00 and 2025/12/02 12:00","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"E客戶's on-site work items are described.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The condition for SASE VPN login success report is modified.","SASE VPN","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The condition for SASE VPN login success report is modified.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An alert is added to send SASE login records to SOAR.","SASE","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An alert is added to send SASE login records to SOAR.","SOAR","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An alert is added to send SASE login records to SOAR.","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Index and HEC token for XSOAR are added","XSOAR","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Index and HEC token for XSOAR are added","HEC","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Index and HEC token for XSOAR are added","SASE","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Index and HEC token for XSOAR are added","E客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"處理工程師","C人員","是","['to be\n\nis']","[]","Relation"
"C人員","維護紀錄","執行","['carry out']","[]","Relation"
"E客戶","維護紀錄","關聯於","['associated with', 'connected to', 'linked to']","[]","Relation"
"C人員","SASE VPN登入成功報表","工作","['occupation', 'labor', 'employment']","[]","Relation"
"C人員","mitreattack","新增告警至","['add alert to', 'include alert in', 'insert alarm into']","[]","Relation"
"The maintenance record is about E client.","The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The engineer processed the C staff from 13:30 to 17:00 on December 4, 2025.","The status description is E client on-site work items - December 4, 2025.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
